verdict	cat	fix	tier	flags	manual	headword	reading	glossEn	llm_ko	stdict_def	manual_reason	category	classSource	band	id
o			5			合弁	ごうべん	joint management; pool; gamopetalous; sympetalous	합작; 공동 경영	합하여 변화함.		3	llm	0	1285250
o			5			行革	ぎょうかく	administrative reform	행정 개혁의 줄임말			3	default	0	1281860
o			5			解説	かいせつ	explanation; commentary; exposition; elucidation	해설; 설명	바닷속에서 눈이 내리는 것과 같이 보이는 빛의 그림자. 플랑크톤의 유체가 떠 있는 것으로 추정한다.		3	llm	0	1199080
o			5			県警	けんけい	prefectural police	일본의 현(県)의 경찰 본부의 줄임말	그릇 속이 빔.		3	llm	0	1258860
o			5			県立	けんりつ	prefectural; managed by a prefectural government	일본의 행정구역 현(県)이 설립함			3	default	0	1258940
o			5			県議	けんぎ	prefectural assembly member	일본 현(県) 의원	깊고 미묘한 뜻. 또는 현묘(玄妙)한 교의(敎義).		3	llm	0	1258850
o			5			県知事	けんちじ	prefectural governor	일본의 현(県)지사			3	default	0	1258870
o			5			県内	けんない	within the prefecture	현내			3	default	0	1258910
o			5			県庁	けんちょう	prefectural office	현청			3	default	0	1258880
o			5			混迷	こんめい	turmoil; chaos; confusion	혼미; 혼란; 어지러움	의식이 흐림. 또는 그런 상태.		3	llm	0	1290540
