verdict	cat	fix	tier	flags	manual	headword	reading	glossEn	llm_ko	stdict_def	manual_reason	category	classSource	band	id
o			4			拒絶	きょぜつ	refusal; rejection	거절, 거부	상대편의 요구, 제안, 선물, 부탁 따위를 받아들이지 않고 물리침.		2	default	3	1232390
o			4			拒絶反応	きょぜつはんのう	(transplant) rejection; strong reaction (against)	거부 반응	조직이 잘 맞지 않는 장기를 이식하였을 때, 그것을 배제하려고 일어나는 생체 반응. 이식 후 처음 7~10일은 문제가 없어 보이나 곧 염증이나 괴사를 일으키게 된다.		2	default	1	1232400
o			4			競合	きょうごう	contention; competition; rivalry; quarrel	경쟁, 다툼	서로 맞서 겨룸.		2	default	1	1234100
o			4			競輪	けいりん	keirin; cycle racing event, usu. 2 km with a paced start and sprint finish	경륜	일정한 거리를 자전거를 타고 달려 빠르기를 겨루는 경기.		2	default	1	1234240
o			4			境内	けいだい	grounds (esp. of shrines and temples); compound; churchyard; precincts	사찰 경내, 신사 경내	일정한 지역의 안.		2	default	1	1236020
o			4			恐喝	きょうかつ	blackmail; extortion; threat (to extort money)	협박, 갈취	공포를 느끼도록 윽박지르며 을러댐.		2	default	1	1236700
o			4			局員	きょくいん	clerk; (bureau, post-office) staff	기관 직원, 공무원	한 국(局)의 사무를 맡아보는 직원.		2	default	1	1239580
o			4			空手	からて	karate; being empty-handed; having nothing in one's hands	가라테, 맨손	아무것도 가진 것이 없는 손.		2	default	1	1245620
o			4			空路	くうろ	air route; air lane; by air; by plane	항공로	일정하게 운항하는 항공기의 지정된 공중 통로.		2	default	1	1246140
o			4			屈辱	くつじょく	disgrace; humiliation	굴욕, 치욕	남에게 억눌리어 업신여김을 받음.		2	default	1	1246600
o			4			君主	くんしゅ	monarch; sovereign; ruler; liege (lord)	군주, 지배자	세습적으로 나라를 다스리는 최고 지위에 있는 사람.		2	default	1	1247290
o			4			君臨	くんりん	reigning (over a country); dominating; controlling; dictating	군림, 지배	임금으로서 나라를 거느려 다스림.		2	default	1	1247320
o			4			係争	けいそう	dispute; contention; conflict; controversy	다툼, 분쟁	문제를 해결하거나 목적물에 대한 권리를 얻기 위하여 당사자끼리 법적인 방법으로 다툼. 또는 그런 다툼.		2	default	1	1249330
o			4			傾斜	けいしゃ	inclination; slant; slope; bevel	기울기, 경사	비스듬히 기울어짐. 또는 그런 상태나 정도.		2	default	1	1249500
o			4			警察署	けいさつしょ	police station	경찰서	경찰 사무를 맡아보는 관청. 대도시의 각 구(區), 중소 도시, 군 단위에 설치되어 있다.		2	default	1	1252410
o			4			警鐘	けいしょう	alarm bell; fire bell; warning; wake-up call	경고, 경종	위급한 일이나 비상사태를 알리는, 종이나 사이렌 따위의 신호.		2	default	1	1252470
o			4			激励	げきれい	encouragement; spurring (on); cheering (on)	격려, 자극	용기나 의욕이 솟아나도록 북돋워 줌.		2	default	1	1253760
o			4			傑作	けっさく	masterpiece; masterwork; chef d'oeuvre; fine piece of work	걸작, 명작	매우 훌륭한 작품.		2	default	1	1253840
o			4			決闘	けっとう	duel; shoot-out	결투	승패를 결정하기 위하여 벌이는 싸움.		2	default	3	1254410
o			4			結合	けつごう	combination; union; joining; linking	결합, 합체	둘 이상의 사물이나 사람이 서로 관계를 맺어 하나가 됨.		2	default	1	1254770
o			4			健脚	けんきゃく	good walker	건강한 다리, 걸음걸이	튼튼하여 잘 걷거나 잘 뛰는 다리. 또는 그런 다리를 가진 사람.		2	default	3	1256150
o			4			健康保険	けんこうほけん	health insurance	건강보험	질병, 상해, 사망, 해산 따위의 경우에 의료를 위하여 든 비용이나 그로 인한 수입 감소를 보상하는 보험들을 통틀어 이르는 말. 의료 보험, 질병 보험, 상해 보험 따위가 있다.		2	default	1	1256270
o			4			健全	けんぜん	healthy; sound; wholesome	건강함, 온전함	병이나 탈이 없이 건강하고 온전함.		2	default	0	1256360
o			4			減額	げんがく	reduction (esp. in price or cost); diminution; abatement	삭감, 감액	액수를 줄임. 또는 줄인 액수.		2	default	0	1263160
o			4			減産	げんさん	decrease in production	생산 감소	생산이 줆. 또는 생산을 줄임.		2	default	1	1263180
o			3		Y(1)	減収	げんしゅう	fall; decrease (in income)	감소한 수입	거두어들이는 것이 줆.	일본어의 '減収'은 소득이 줄어드는 경제 용어이지만, 한국 표준국어대사전의 '감수'는 곡식 등을 거두어들임이라는 농업적/일반적 의미를 지니며 뜻이 갈린다.	1	manual	0	1263200
o			4			減少	げんしょう	decrease; reduction; decline	감소, 감소함	양이나 수치가 줆. 또는 양이나 수치를 줄임.		2	default	0	1263210
o			4			減食	げんしょく	cutting down on food intake; reducing rations; reducing allowance of food	식사량 줄임	음식의 먹는 양이나 횟수를 줄임.		2	default	3	1263220
o			4			減衰	げんすい	attenuation; damping; decay	감쇠, 약해짐	힘이나 세력 따위가 줄어서 약하여짐.		2	default	3	1263230
o			4			減税	げんぜい	tax reduction	감세	세금의 액수를 줄이거나 세율을 낮추는 일.		2	default	0	1263260
o			4			減速	げんそく	deceleration	감속	속도를 줄임. 또는 그 속도.		2	default	0	1263270
o			4			減退	げんたい	decline; ebb; failure; decay	감퇴, 쇠퇴	기운이나 세력 따위가 줄어 쇠퇴함.		2	default	2	1263280
o			4			減点	げんてん	subtracting points; deducting points; points deducted	감점	점수가 깎임. 또는 그 점수.		2	default	3	1263290
o			4			減配	げんぱい	reduction in a dividend; smaller ration	배당금 삭감, 감량	배당이나 배급을 줄임.		2	default	3	1263300
o			4			減俸	げんぽう	salary reduction; salary cut	감봉	봉급을 줄임.		2	default	3	1263320
o			4			減免	げんめん	reduction and exemption (e.g. taxes); mitigation and remission (e.g. in criminal law)	감면, 면제	매겨야 할 부담 따위를 덜어 주거나 면제함.		2	default	1	1263340
o			4			減量	げんりょう	loss in weight (esp. body weight); weight reduction; loss in quantity; reduction of quantity	감량, 양의 감소	수량이나 무게를 줄임.		2	default	1	1263350
o			4			古参	こさん	senior; veteran; old-timer	오래된 사람, 원로	오래전부터 한 직위나 직장 따위에 머물러 있는 사람.		2	default	2	1265410
o			4			古都	こと	ancient city; former capital	옛 수도	옛 도읍.		2	default	1	1265960
o			4			誇大	こだい	exaggeration; hyperbole	과장, 허풍	작은 것을 큰 것처럼 과장함.		2	default	3	1267790
o			4			光合成	こうごうせい	photosynthesis	광합성	광화학 반응에 의하여 유기물을 합성하는 작용.		2	default	3	1272970
o			4			公安	こうあん	public peace; public safety; public security; peace and order	공안, 치안	공공의 안녕과 질서가 편안히 유지되는 상태. 또는 그런 상태를 지키는 사람.		2	default	0	1273180
o			4			公営	こうえい	public management	공영	주로 공적인 기관에서 공공의 이익을 위하여 경영하거나 관리함. 또는 그렇게 하는 사업.		2	default	1	1273210
o			4			公益	こうえき	public interest; public benefit; public good	공익	사회 전체의 이익.		2	default	1	1273220
o			4			公益法人	こうえきほうじん	public-service corporation; charitable corporation; juridical (legal) person working for the public good	공익법인	자체의 이익을 추구하지 아니하고 공익을 목적으로 사업을 하는 법인.		2	default	1	1273250
o			4			公園	こうえん	(public) park	공원	국가나 지방 공공 단체가 공중의 보건·휴양·놀이 따위를 위하여 마련한 정원, 유원지, 동산 등의 사회 시설.		2	default	0	1273270
o			4			公演	こうえん	public performance; exhibition in a foreign country	공연, 해외 순회	음악, 무용, 연극 따위를 많은 사람 앞에서 보이는 일.		2	default	0	1273280
o			4			公会	こうかい	public meeting	공회, 모임	공적인 문제를 의논하기 위하여 열리는 모임.		2	default	3	1273320
o			4			公会堂	こうかいどう	town hall; public hall	공회당, 공공회관	일반 대중이 모임 따위를 할 때 사용하기 위하여 지은 집.		2	default	1	1273330
o			4			公海	こうかい	high seas; international waters	공해	어느 나라의 주권에도 속하지 않으며, 모든 나라가 공통으로 사용할 수 있는 바다.		2	default	1	1273350
o			4			公開	こうかい	opening to the public; making available to the public; exhibiting; unveiling	공개, 발표	어떤 사실이나 사물, 내용 따위를 여러 사람에게 널리 터놓음.		2	default	0	1273370
o			1	cat-mismatch	Y(1)	公害	こうがい	pollution; public nuisance; contamination	공해	산업이나 교통의 발달에 따라 사람이나 생물이 입게 되는 여러 가지 피해. 자동차의 매연, 공장의 폐수, 여러 종류의 쓰레기 따위로 인하여 공기와 물이 더럽혀지고 자연환경이 파괴되는 문제 따위를 이른다.		2	default	0	1273420
o			4			公館	こうかん	official residence	공관	정부의 고위 관리가 공적으로 쓰는 저택.		2	default	1	1273430
o			4			公器	こうき	public institution	공공기관	사회의 구성원 전체가 이용하는 도구.		2	default	3	1273440
o			4			公共	こうきょう	public (facilities, service, etc.); communal	공공의, 공공의 시설	국가나 사회의 구성원에게 두루 관계되는 것.		2	default	0	1273510
o			4			公共団体	こうきょうだんたい	public organization; public organisation	공공 단체	국가로부터 사무를 위임받아 국가의 감독 아래 공공의 행정을 맡아보는 기관. 법령의 규정에 의하여 존립 목적을 부여하고 그 목적 달성을 위한 공권력을 인정하는 것으로 지방 자치 단체, 공공 조합, 영조물 법인 따위가 있다.		2	default	3	1273570
o			4			公金	こうきん	public funds	공금	국가나 공공 단체가 소유하는 돈.		2	default	1	1273630
o			4			公道	こうどう	public road; highway; righteousness; justice	공도, 공로, 올바른 길	사회 일반에 통용되는 공평하고 바른 도리.		2	default	3	1274420
o			4			公明正大	こうめいせいだい	fair; just and upright; open and honest; aboveboard	공명정대, 공정하고 바름	하는 일이나 태도가 사사로움이나 그릇됨이 없이 아주 정당하고 떳떳함.		2	default	3	1274860
o			4			口癖	くちぐせ	pet saying; favorite phrase; stock phrase; catchphrase	버릇말, 습관적인 말	입에 배어 굳은 말버릇.		2	default	1	1276890
o			4			口論	こうろん	quarrel; argument; row; (verbal) dispute	말다툼, 논쟁	구두로 논쟁함.		2	default	1	1277000
o			4			坑道	こうどう	tunnel; (mining) gallery; level; shaft	갱도, 터널	광산에서, 갱 안에 뚫어 놓은 길. 사람이 드나들며, 광석이나 자재를 나르거나 바람을 통하게 하는 데 쓴다.		2	default	3	1277390
o			4			拘置所	こうちしょ	prison; detention house; detention center; jail	구금 시설, 구치소	형사 피의자 또는 형사 피고인으로서, 구속 영장에 의하여 구속된 사람을 판결이 내려질 때까지 수용하는 시설.		2	default	1	1279020
o			4			更生	こうせい	rehabilitation; remaking one's life; starting life anew; rebirth	재생, 회복, 재건	거의 죽을 지경에서 다시 살아남.		2	default	1	1279390
o			4			更迭	こうてつ	change (of personnel); reshuffle (e.g. of a cabinet); shake-up; dismissal (e.g. of a minister)	교체, 개편	→ 경질.		2	default	1	1279430
o			4			校正	こうせい	proofreading; calibration	교정, 보정	교정쇄와 원고를 대조하여 오자, 오식, 배열, 색 따위를 바르게 고침.		2	default	3	1279560
o			4			江戸	えど	Edo (shogunate capital; former name of Tokyo); Yedo	에도 (도쿄의 옛 이름)	→ 에도.		2	default	0	1279870
o			4			甲種	こうしゅ	A-grade; first-class	갑급, 1급	갑, 을, 병 따위로 차례를 매길 때에 그 첫째 종류.		2	default	3	1280150
o			4			硬直	こうちょく	stiffening; rigidity; rigor; stiffness	경직, 굳어짐	몸 따위가 굳어서 뻣뻣하게 됨.		2	default	1	1280610
o			4			耕作	こうさく	cultivation; farming	경작, 농사	땅을 갈아서 농사를 지음.		2	default	1	1280970
o			4			考慮	こうりょ	consideration; taking into account	고려	생각하고 헤아려 봄.		2	default	1	1281170
o			4			講談	こうだん	storytelling (of war chronicles, revenge tales, etc.) with highly dramatic delivery; story	이야기, 설화	강연이나 강의식의 말투로 이야기함. 또는 그런 이야기.		2	default	1	1282320
o			4			降参	こうさん	surrender; submission; capitulation; being defeated (e.g. by a problem)	항복, 굴복	강원도에서 나는 인삼.		2	default	3	1282860
o			4			高見	たかみ	height; elevated place	높은 곳	뛰어난 의견이나 생각.		2	default	3	1283230
o			4			高圧	こうあつ	high voltage; high pressure	고압	높은 압력.		2	default	1	1283250
o			4			高位	こうい	dignity; eminent; high ranking; high-order (digit, bit, etc.)	높은 지위, 고위	높고 귀한 지위.		2	default	2	1283270
o			4			高温	こうおん	high temperature	고온	높은 온도.		2	default	1	1283280
o			4			高音	こうおん	high-pitched tone; soprano	고음, 높은 음	높은 소리.		2	default	3	1283290
o			4			高価	こうか	highly priced; expensive; valuable; costly	비싼, 고가	높은 가격.		2	default	1	1283300
o			4			高架	こうか	elevated (structure); overhead	고가(구조물), 높은 곳	높이 건너질러 가설하는 것.		2	default	2	1283310
o			4			高額	こうがく	large sum (of money); large amount; large denomination (banknote, etc.)	고액	많은 액수.		2	default	0	1283320
o			1	cat-mismatch	Y(1)	高官	こうかん	high official	고위 관료	지위가 높은 벼슬이나 관리.		2	default	0	1283330
o			4			高感度	こうかんど	high sensitivity; highly sensitive (e.g. film, radio receiver); high speed (film); discerning	고감도, 예민함	감도가 매우 뛰어남.		2	default	3	1283340
o			4			高機能	こうきのう	high-functioning; high-performance; sophisticated	고성능, 고기능	기술적인 면에서 성능이나 재능이 매우 뛰어남.		2	default	3	1283360
o			4			高気圧	こうきあつ	high (atmospheric) pressure; high-pressure system; high-pressure zone; anticyclone	고기압	대기 중에서 높이가 같은 주위보다 기압이 높은 영역. 하강 기류가 생겨 날씨가 맑다.		2	default	1	1283370
o			4			高貴	こうき	noble; high and noble; exalted; noble (character)	고귀함, 높은 품격	훌륭하고 귀중함.		2	default	3	1283380
o			4			高級	こうきゅう	high-class; high-grade; high-quality; high-end	고급, 높은 등급	내용, 품질, 등급, 수준 따위가 높음.		2	default	0	1283400
o			4			高給	こうきゅう	high salary	고액의 급여	높은 등급의 봉급.		2	default	2	1283420
o			4			高空	こうくう	high altitude	고공	높은 공중. 흔히 높이 1,500~2,000미터 위의 하늘을 이른다.		2	default	3	1283430
o			4			高潔	こうけつ	noble; lofty; high-minded; virtuous	고결함, 숭고함	성품이 고상하고 순결함.		2	default	3	1283440
o			4			高血圧	こうけつあつ	high blood pressure; hypertension	고혈압	혈압이 정상 수치보다 높은 증상. 최고 혈압이 150~160mmHg 이상이거나 최저 혈압이 90~95mmHg 이상인 경우인데, 콩팥이 나쁘거나 갑상샘 또는 부신 호르몬에 이상이 있어 발생하기도 하고 유전적인 원인으로 발생하기도 한다.		2	default	1	1283450
o			4			高血圧症	こうけつあつしょう	high blood pressure (as an illness); hypertension	고혈압증	혈압이 정상 수치보다 높은 증상. 최고 혈압이 150~160mmHg 이상이거나 최저 혈압이 90~95mmHg 이상인 경우인데, 콩팥이 나쁘거나 갑상샘 또는 부신 호르몬에 이상이 있어 발생하기도 하고 유전적인 원인으로 발생하기도 한다.		2	default	3	1283460
x		의견, 뛰어난 의견	4			高見	こうけん	your views; your opinion; great idea; excellent idea	견해, 의견	뛰어난 의견이나 생각.		2	default	1	1283470
o			4			高速道路	こうそくどうろ	highway; freeway; expressway; motorway	고속도로	차의 빠른 통행을 위하여 만든 차 전용의 도로.		2	default	0	1283720
o			4			高等学校	こうとうがっこう	senior high school; high school	고등학교	중학교를 졸업한 사람에게 고등 보통 교육과 실업 교육을 실시하는 학교. 인문계와 실업계의 두 종류가 있고 수업 연한은 3년이다.		2	default	1	1283860
o			4			仕業	しわざ	deed (esp. negative); act; action; one's doing	짓, 행위	통일 신라 시대에 둔 국학(國學)의 으뜸 벼슬. 경덕왕 때 경(卿)을 고친 것으로, 아찬 이하의 관등을 가진 자로 임명하였다.		2	default	2	1304870
o			4			柔和	にゅうわ	gentle; mild; meek; tender	부드러움, 온화함	‘유화하다’의 어근.		2	default	3	1335510
o			4			小言	こごと	scolding; telling-off; rebuke; lecture	잔소리, 훈계	잠깐 동안.		2	default	3	1348050
o			4			人畜	じんちく	men and animals	인간과 가축	사람과 가축을 통틀어 이르는 말.		2	default	3	1368790
o			4			走幅跳	はしりはばとび	long jump	멀리뛰기	제자리에 서서 또는 일정한 지점까지 도움닫기를 하여 최대한 멀리 뛰어 그 거리를 겨루는 육상 경기.		2	default	1	1402530
o			4			多大	ただい	great (quantity, amount, etc.); huge; enormous; serious	매우 큼, 막대함	‘다대하다’의 어근.		2	default	1	1407900
o			4			懲戒	ちょうかい	discipline; punishment; reprimand	징계, 처벌	허물이나 잘못을 뉘우치도록 나무라며 경계함.		2	default	0	1428200
o			4			御門	みかど	emperor (of Japan); mikado; (the gates of an) imperial residence	천황, 황궁의 문	싫증이 나도록 들음.		2	default	1	1435810
o			4			発作	ほっさ	fit; attack; spasm; ictus	발작, 경련	어떤 병의 증세나 격한 감정, 부정적인 움직임 따위가 갑자기 세차게 일어남.		2	default	0	1477470
o			4			病状	びょうじょう	condition of a patient; state of a disease; pathology	병세, 병의 상태	병으로 일을 쉰다는 뜻을 적어 윗사람에게 올리던 일. 또는 그런 글.		2	default	1	1490350
o			4			武装	ぶそう	arms; armament; taking up arms; arming oneself	무장, 무기	전투에 필요한 장비를 갖춤. 또는 그 장비.		2	default	0	1498740
o			4			免職	めんしょく	dismissal; sacking; discharge	면직, 해고	일정한 직위나 직무에서 물러나게 함.		2	default	1	1533220
o			4			幼児	ようじ	young child; toddler; child over 1 but not yet of school age	유아	나이가 적은 아이.		2	default	0	1545160
o			4			録画	ろくが	(video) recording	녹화	실례를 들어 하는 이야기.		2	default	1	1561610
o			4			重荷	おもに	heavy load; heavy luggage; heavy freight; heavy burden	무거운 짐, 부담	무거운 짐.		2	default	1	1579940
o			4			歌合	うたあわせ	poetry contest	시합, 노래 대회	더하여 합침.		2	default	2	1588110
o			4			飼主	かいぬし	(pet) owner; keeper	반려동물 주인	가축 따위를 먹여 기르는 주인.		2	default	1	1589720
o			4			箇所	かしょ	place; point; part; spot	곳, 장소, 부분	여러 곳 가운데 한 곳.		2	default	1	1590250
o			4			締付	しめつけ	pressure; clamping; tightening; fastening	조임, 압박	‘우편집배원’의 전 용어.		2	default	1	1594620
o			4			吸殻	すいがら	cigarette end; cigarette butt	담배꽁초	입안이나 기도에 있는 분비물, 혈액 따위를 빨아내어 숨을 제대로 쉴 수 있도록 하는 기구.		2	default	1	1595510
o			4			隔週	かくしゅう	every other week; every two weeks	격주	일주일을 거름. 또는 일주일씩 거름.		2	default	2	1607110
o			4			歌声	うたごえ	singing voice; (sound of) singing	노래 소리	노래를 부르는 소리.		2	default	1	1607440
o			4			埋立	うめたて	land reclamation; land fill	매립, 간척	우묵한 땅이나 하천, 바다 등을 돌이나 흙 따위로 채움.		2	default	1	1610610
o			4			掘削	くっさく	digging out; excavation	굴착, 파냄	땅을 파는 것.		2	default	1	1614980
o			4			巨木	きょぼく	big tree	큰 나무	굵고 큰 나무.		2	default	3	1630100
o			4			繰上	くりあげ	upward move; advance	앞당김, 진척	남의 죽음에 대하여 슬퍼하는 뜻을 드러내어 상주(喪主)를 위문함. 또는 그 위문.		2	default	1	1630450
o			5			江戸前	えどまえ	Tokyo style	도쿄식			3	default	3	1675110
o			4			巨悪	きょあく	great evil; scum of the earth; monster; fiend	큰 악, 사악함	크게 행해지는 범죄.		2	default	3	1776050
o			5			歌会始	うたかいはじめ	Imperial New Year's Poetry Reading; annual New Year's tanka-reading party held at the Imperial Palace	궁중 신년 시 낭독회			3	default	3	1778740
